source_file,source_line,reference_type,referenced_config,reference_exists,is_dynamic,is_historical_doc,requires_update_on_move,notes
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,23,yaml_reference,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,23,yaml_reference,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,23,yaml_reference,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,23,yaml_reference,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml,38,yaml_reference,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml,69,yaml_reference,configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,YES,NO,NO,YES,source_config: configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml,38,yaml_reference,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml,69,yaml_reference,configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,YES,NO,NO,YES,source_config: configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml,38,yaml_reference,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml,69,yaml_reference,configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,YES,NO,NO,YES,source_config: configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml,38,yaml_reference,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml,69,yaml_reference,configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,YES,NO,NO,YES,source_config: configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml
configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml
configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml
configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml
configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml
configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml
configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml
configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml
configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tav.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_cosine.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_cosine.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_cosine.yaml
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_label_smoothing005.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_label_smoothing005.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_label_smoothing005.yaml
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_plateau_valloss.yaml
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr5e4_plateau_valloss.yaml
configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml
configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml
configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,18,yaml_reference,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,YES,NO,NO,YES,train_config_path: configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml
docs/active_modalities_design.md,198,dynamic_pattern,configs/modality_ablation/,DYNAMIC,YES,NO,YES,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/active_modalities_design.md,507,active_doc,configs/modality_ablation/m3ed_mmgcn_TA.yaml,NO,NO,NO,NO,train_config_path: configs/modality_ablation/m3ed_mmgcn_TA.yaml
docs/baselines/baseline_rescreen_report.md,48,dynamic_pattern,?? configs/smoke/,DYNAMIC,YES,YES,NO,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/causal_baseline_readiness_report.md,52,historical_doc,configs/train_mmgcn_iemocap_official.yaml,YES,NO,YES,NO,`configs/train_mmgcn_iemocap_official.yaml` remains `full` and old
docs/baselines/causal_benchmark_review_tool_notes.md,5,historical_doc,configs/analysis/causal_benchmark_8run_review.yaml,YES,NO,YES,NO,`scripts/analyze/summarize_causal_benchmark_runs.py` audits the four MMGCN and four MultiDAG-inspired causal benchmark runs listed in `configs/analysis/causal_benchmark_8run_review.yaml`. It also compares the earlier duplicate MultiDAG Ses01 run with the configured formal Ses01 candidate.
docs/baselines/causal_benchmark_review_tool_notes.md,15,historical_doc,configs/analysis/causal_benchmark_8run_review.yaml,YES,NO,YES,NO,--config configs/analysis/causal_benchmark_8run_review.yaml
docs/baselines/causal_benchmark_review_tool_notes.md,22,historical_doc,configs/analysis/causal_benchmark_8run_review.yaml,YES,NO,YES,NO,--config configs/analysis/causal_benchmark_8run_review.yaml \
docs/baselines/causal_dialoguegcn_port_notes.md,109,historical_doc,configs/smoke/causal_dialoguegcn_iemocap_synthetic.yaml,YES,NO,YES,NO,"`context_mode` must equal `causal`. `window_future>0`, `bidirectional=True`, and `nodal_attention=full` raise. The synthetic IEMOCAP interface config is `configs/smoke/causal_dialoguegcn_iemocap_synthetic.yaml`."
docs/baselines/causal_gsmcc_port_notes.md,126,historical_doc,configs/smoke/causal_gsmcc_iemocap_synthetic.yaml,YES,NO,YES,NO,"`context_mode` must equal `causal`. `window_future>0`, `bidirectional=True`, and `nodal_attention=full` raise exceptions. The synthetic IEMOCAP interface config is `configs/smoke/causal_gsmcc_iemocap_synthetic.yaml`."
docs/baselines/configs_cleanup_audit.md,18,historical_doc,configs/analysis/multi_run_final_analysis.yaml,YES,NO,YES,NO,configs/analysis/multi_run_final_analysis.yaml
docs/baselines/configs_cleanup_audit.md,19,historical_doc,configs/analysis/multi_run_training_curves.yaml,YES,NO,YES,NO,configs/analysis/multi_run_training_curves.yaml
docs/baselines/configs_cleanup_audit.md,20,historical_doc,configs/analysis/multidag_cl/iemocap/context_compare.yaml,YES,NO,YES,NO,configs/analysis/multidag_cl/iemocap/context_compare.yaml
docs/baselines/configs_cleanup_audit.md,21,historical_doc,configs/analysis/multidag_cl/iemocap/core_results_compare.yaml,YES,NO,YES,NO,configs/analysis/multidag_cl/iemocap/core_results_compare.yaml
docs/baselines/configs_cleanup_audit.md,22,historical_doc,configs/analysis/multidag_cl/iemocap/modality_compare.yaml,YES,NO,YES,NO,configs/analysis/multidag_cl/iemocap/modality_compare.yaml
docs/baselines/configs_cleanup_audit.md,23,historical_doc,configs/analysis/multidag_cl/iemocap/stabilization_20260709_compare.yaml,YES,NO,YES,NO,configs/analysis/multidag_cl/iemocap/stabilization_20260709_compare.yaml
docs/baselines/configs_cleanup_audit.md,24,historical_doc,configs/analysis/multidag_cl_iemocap_context_compare.yaml,NO,NO,YES,NO,configs/analysis/multidag_cl_iemocap_context_compare.yaml
docs/baselines/configs_cleanup_audit.md,25,historical_doc,configs/analysis/multidag_cl_iemocap_modality_compare.yaml,NO,NO,YES,NO,configs/analysis/multidag_cl_iemocap_modality_compare.yaml
docs/baselines/configs_cleanup_audit.md,26,historical_doc,configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml
docs/baselines/configs_cleanup_audit.md,27,historical_doc,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml
docs/baselines/configs_cleanup_audit.md,28,historical_doc,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml
docs/baselines/configs_cleanup_audit.md,29,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml
docs/baselines/configs_cleanup_audit.md,30,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml
docs/baselines/configs_cleanup_audit.md,31,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml
docs/baselines/configs_cleanup_audit.md,32,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml
docs/baselines/configs_cleanup_audit.md,33,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml
docs/baselines/configs_cleanup_audit.md,34,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml
docs/baselines/configs_cleanup_audit.md,35,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml
docs/baselines/configs_cleanup_audit.md,36,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml
docs/baselines/configs_cleanup_audit.md,37,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml
docs/baselines/configs_cleanup_audit.md,38,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml
docs/baselines/configs_cleanup_audit.md,39,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml
docs/baselines/configs_cleanup_audit.md,40,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml
docs/baselines/configs_cleanup_audit.md,41,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml
docs/baselines/configs_cleanup_audit.md,42,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml
docs/baselines/configs_cleanup_audit.md,43,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml
docs/baselines/configs_cleanup_audit.md,44,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,YES,NO,YES,NO,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml
